Date,AAPL,PG,XOM
2021-02-04,134.3474578857422,117.5701675415039,40.95033264160156
2021-02-05,133.9312744140625,118.06220245361328,42.322959899902344
2021-02-08,134.07818603515625,117.69772338867188,44.14466857910156
2021-02-09,133.19679260253906,117.24214172363281,43.627655029296875
2021-02-10,132.58963012695312,116.83210754394531,44.04988098144531
2021-02-11,132.33497619628906,116.93234252929688,42.94690704345703
2021-02-12,132.57003784179688,116.28539276123047,43.532867431640625
2021-02-16,130.4351348876953,116.55875396728516,44.842647552490234
2021-02-17,128.13372802734375,117.0508041381836,45.54061508178711
2021-02-18,127.02710723876953,118.02577209472656,44.82541275024414
2021-02-19,127.18379211425781,115.82979583740234,45.12699890136719
2021-02-22,123.39385223388672,115.33776092529297,46.790069580078125
2021-02-23,123.25672912597656,116.19427490234375,47.43634033203125
2021-02-24,122.75727844238281,116.32183837890625,48.858150482177734
2021-02-25,118.48746490478516,115.33776092529297,48.04814910888672
2021-02-26,118.75187683105469,112.55864715576172,46.85039520263672
2021-03-01,125.14682006835938,113.25114440917969,48.599632263183594
2021-03-02,122.53205108642578,112.89578247070312,48.31526565551758
2021-03-03,119.53533935546875,112.22152709960938,48.703041076660156
2021-03-04,117.64525604248047,111.30121612548828,50.59014892578125
2021-03-05,118.9085693359375,114.79105377197266,52.50311279296875
2021-03-08,113.95323181152344,116.00293731689453,52.451416015625
2021-03-09,118.58539581298828,114.97329711914062,51.641422271728516
2021-03-10,117.49835205078125,116.03024291992188,53.22693634033203
2021-03-11,119.43741607666016,115.6384506225586,52.83055877685547
2021-03-12,118.52664184570312,116.75921630859375,53.39927673339844
2021-03-15,121.42540740966797,117.14191436767578,52.03779983520508
2021-03-16,122.97273254394531,117.4881591796875,50.93482971191406
2021-03-17,122.17948150634766,117.01434326171875,51.15886688232422
2021-03-18,118.03697967529297,117.26947021484375,48.95293426513672
2021-03-19,117.50814056396484,116.64076232910156,48.67719268798828
2021-03-22,120.83782196044922,118.61800384521484,48.177406311035156
2021-03-23,120.00540924072266,120.82308197021484,47.582828521728516
2021-03-24,117.60608673095703,120.78663635253906,48.54793167114258
2021-03-25,118.09573364257812,121.62490844726562,48.41006088256836
2021-03-26,118.70292663574219,123.41999816894531,49.728450775146484
2021-03-29,118.87919616699219,125.35164642333984,49.46133041381836
2021-03-30,117.42001342773438,123.41999816894531,48.84952926635742
2021-03-31,119.62348175048828,123.40177154541016,48.10847473144531
2021-04-01,120.45590209960938,122.3538818359375,49.45271682739258
2021-04-05,123.29591369628906,124.33113098144531,48.6858024597168
2021-04-06,123.5994873046875,124.37671661376953,48.54793167114258
